X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11.1,X11.2,X11.3,X14.1,X14.2,X14.3,X14.4,X14.5,X14.6,X14.7,X14.8,X14.9,X14.10,X14.11,X16.0,X16.1,X16.2,X16.3,X16.4,X16.5,X11.6,X16.7,X16.8,X16.9,X16.10,X16.11,X16.12,X16.13,X17.1,X17.2,X17.3,X17.4,X17.5,X17.6,X18.1,X18.2,X18.3,X18.4,X18.5,X18.6,X18.7,X19.1,X19.2,X19.3,X20.1,X20.2,X20.3,X21,X22.1,X22.2,X22.3,X22.4,X22.5,X22.6,X23,X24,X25,Tipo,SmartProduct,frequência17e18,X13.1,X13.2,X13.3,X13.4,X13.5,X155,X15N1,X15N2,X15N3,X15N4,X15N5,X15N6,X15N7,X15N8,X15N9,X15N10,X15N11
0,0,4,0,1,2,4,0,2,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,4,2,0,3,0,1,0,0,0,0,6,6,6,6,4,1,0,1,2,0,0,7,1,3,2,4,25,0,0,0,0,1,3,2,2,3,2,2,1,1,2,1,1,1
0,0,2,0,3,3,4,6,2,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,4,3,4,2,2,1,1,1,0,0,1,0,5,0,0,0,0,1,0,0,0,1,0,0,4,0,0,2,2,23,0,0,4,2,4,4,4,3,2,1,1,1,3,1,1,1,1
0,0,1,1,4,2,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6,0,0,2,2,12,4,0,4,4,4,4,4,4,4,4,3,2,2,3,2,2,2
0,0,1,1,4,4,1,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,3,3,3,3,0,0,2,1,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,2,6,24,0,0,0,0,0,4,1,2,1,1,1,1,2,1,1,1,1
0,0,3,1,1,4,4,3,1,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,3,0,1,0,1,1,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,2,0,0,2,6,12,0,0,2,1,4,1,1,1,1,1,1,1,1,2,1,1,1
0,2,1,1,1,4,2,0,1,1,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,1,3,3,0,1,2,1,0,2,2,0,5,0,3,2,2,2,1,2,2,2,2,2,5,0,0,2,4,19,0,0,0,0,4,3,2,2,2,3,3,2,1,2,3,1,1
0,0,5,1,1,4,4,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,2,0,0,1,1,1,0,0,0,1,1,1,1,0,3,0,0,0,1,0,0,10,2,1,2,2,10,2,0,4,2,4,5,3,5,1,1,5,1,4,1,1,1,1
0,0,4,1,1,4,4,6,2,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,5,2,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,5,22,0,0,0,0,0,3,4,3,3,2,2,1,1,3,1,1,1
0,0,4,0,3,3,4,6,1,2,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,2,0,0,3,0,1,2,0,7,6,0,0,0,0,1,0,0,0,1,0,0,2,0,3,2,2,15,4,2,4,4,4,4,3,3,3,2,3,3,3,3,2,3,3
1,6,2,1,1,3,1,4,1,2,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,3,2,4,16,0,0,0,0,4,3,3,2,3,3,3,2,2,2,2,2,2
0,0,1,1,3,2,4,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,3,3,3,1,1,1,0,0,0,0,1,0,0,2,2,0,2,0,0,1,0,0,0,7,0,0,2,4,17,2,0,0,3,3,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,2,2,3,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,2,1,1,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,15,0,0,4,1,4,2,1,1,1,1,1,1,3,1,1,1,1
0,0,1,1,4,4,1,4,2,3,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,1,2,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,5,2,0,2,2,22,0,0,4,1,4,2,2,2,2,2,2,2,2,3,2,2,2
0,0,1,1,3,4,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,2,2,8,0,0,2,5,16,0,0,0,0,4,5,1,2,1,1,4,1,2,2,1,1,1
0,0,1,1,4,4,1,0,1,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,1,21,4,1,4,4,4,3,3,2,1,2,2,1,1,5,1,1,1
0,0,6,1,3,2,5,6,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,0,0,2,1,2,0,0,4,4,4,5,1,2,1,1,3,1,1,4,1,1,1
1,6,1,1,4,2,4,3,1,3,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,2,7,13,0,0,0,0,4,4,4,2,3,2,4,2,2,2,2,3,3
0,0,1,1,1,3,4,0,0,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,4,0,4,0,0,0,2,3,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,2,5,25,0,0,0,2,4,3,2,1,2,3,2,1,1,2,1,2,2
0,0,2,1,1,2,4,4,1,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,1,0,0,2,4,4,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2
0,0,1,1,4,6,0,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,0,1,3,1,0,0,1,0,2,0,2,2,0,1,0,2,1,0,0,0,6,0,0,2,3,18,0,0,4,3,4,3,4,5,3,3,2,2,2,4,2,4,4
0,0,4,1,4,2,4,0,1,1,0,4,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,2,5,26,0,0,0,0,3,5,1,1,1,1,1,1,1,1,1,1,1
0,3,4,0,1,1,4,6,1,3,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,5,2,1,1,2,0,7,7,1,0,7,0,2,0,0,0,0,0,0,6,0,0,2,3,19,1,0,4,0,4,4,4,4,4,2,4,2,2,4,2,2,2
0,2,1,1,1,4,2,4,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,4,2,4,2,1,3,0,0,1,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,1,1,0,2,4,18,0,0,0,0,4,4,3,3,3,3,2,2,3,2,2,2,3
0,0,2,1,1,4,2,1,1,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,3,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,3,2,4,19,0,0,0,0,4,3,3,2,3,2,3,2,3,2,2,2,2
0,0,4,1,3,6,4,6,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,6,1,1,1,1,1,5,2,3,2,2,5,1,2,3,2,2,2
0,0,1,0,4,2,0,3,1,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,1,3,3,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3,2,4,19,0,0,4,3,4,4,4,5,4,4,4,1,4,1,1,3,4
1,6,4,1,1,2,4,6,1,2,1,3,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,4,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,4,15,0,0,4,0,4,4,3,2,3,2,1,1,1,2,1,1,1
0,0,3,1,1,4,4,2,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,4,20,0,0,2,0,4,2,2,2,2,2,2,2,2,2,2,2,2
0,0,4,1,1,2,4,3,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,2,4,5,0,0,1,0,1,3,2,2,2,2,2,2,2,2,2,2,2
0,0,4,1,3,4,4,4,3,3,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,4,3,3,3,0,0,3,3,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3,2,10,2,1,2,2,25,0,0,4,1,4,4,4,2,5,5,2,2,2,4,2,2,2
0,0,1,0,4,2,4,4,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,15,0,0,3,0,5,3,2,2,2,2,2,2,2,2,2,2,2
0,0,3,1,3,4,4,0,2,3,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,2,4,4,3,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,3,20,0,0,4,0,4,4,1,1,1,1,1,1,1,2,1,1,1
0,0,5,1,0,2,4,6,2,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,1,2,7,13,0,0,3,0,4,5,1,2,1,1,2,1,2,5,1,1,2
0,0,4,1,4,2,4,6,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,2,3,3,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3
0,0,1,1,4,4,1,0,2,2,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,4,4,4,2,3,1,2,2,0,0,0,0,0,0,1,6,4,0,1,0,1,0,1,1,0,4,0,0,2,4,25,0,0,0,0,4,3,3,3,3,3,3,3,3,3,3,3,3
0,0,3,1,4,2,4,6,1,3,0,3,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,4,3,4,2,2,2,2,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,3,2,0,2,4,22,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1,2,2
0,5,4,1,0,6,4,4,2,2,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,1,1,2,2,18,0,0,4,0,4,3,3,2,3,2,2,2,3,2,2,2,2
1,6,2,1,0,2,4,5,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,2,3,3,3,3,1,1,3,2,1,0,2,2,2,2,2,2,2,1,1,0,2,0,0,0,10,2,1,2,7,25,0,0,3,0,3,5,1,5,2,1,1,1,2,1,1,1,1
0,0,4,0,1,3,4,3,1,2,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,2,3,3,3,3,1,2,3,1,1,1,2,1,6,6,2,2,2,1,1,2,3,2,1,1,6,2,4,2,4,27,0,0,1,0,4,2,3,3,1,1,1,2,2,2,1,1,1
0,2,2,1,1,7,2,6,1,2,1,2,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,4,4,4,4,4,0,0,0,0,0,1,0,0,0,0,6,0,1,1,2,1,2,4,1,2,1,0,1,2,2,23,0,0,4,0,4,3,4,4,3,3,2,2,3,2,2,2,1
0,0,4,0,1,1,4,4,3,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,10,0,0,2,2,5,0,0,4,2,4,1,3,1,1,1,1,1,5,2,1,1,1
0,0,3,1,3,1,4,6,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,7,0,0,2,3,23,0,0,3,0,5,2,2,3,3,2,2,1,3,4,1,1,2
0,0,1,1,1,4,3,4,1,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,3,4,0,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,4,21,0,0,1,0,4,3,2,3,2,2,2,2,2,2,2,2,2
1,6,2,1,4,3,4,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,2,2,1,4,0,0,1,0,0,0,0,2,2,0,2,2,2,1,0,1,1,0,0,0,5,0,0,2,4,14,1,1,1,3,3,2,1,1,1,1,1,2,1,1,1,1,1
0,0,6,1,4,1,5,7,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,2,0,2,4,1,0,0,3,3,2,1,1,5,1,1,1,1,1,1,1,1,1
0,0,1,1,4,4,1,4,1,2,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,4,3,1,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,8,0,0,2,7,19,0,0,0,0,0,4,3,1,2,1,1,1,1,2,1,1,2
0,0,7,1,1,1,5,6,0,1,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,3,0,3,3,0,1,0,2,0,0,0,3,3,0,0,0,3,0,0,0,0,10,1,1,2,4,17,1,0,4,3,3,2,4,4,3,3,2,2,2,3,1,1,2
0,0,7,0,1,3,5,6,2,1,1,4,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,0,0,3,6,6,0,0,1,0,0,0,0,0,0,3,1,1,2,4,7,0,0,1,0,4,4,2,4,4,4,2,3,3,4,2,3,2
0,2,1,1,3,4,1,3,2,2,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,4,1,1,0,1,1,1,1,0,6,6,0,2,0,0,0,1,0,2,0,0,3,0,0,2,5,20,0,0,4,0,4,2,1,2,2,2,1,1,1,2,1,1,2
0,2,1,1,1,4,0,4,1,2,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,6,2,0,2,4,19,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
0,0,2,1,4,4,2,3,2,3,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,4,4,4,3,4,2,0,2,2,2,0,2,0,0,5,6,7,7,1,0,0,0,0,0,0,2,0,2,2,3,31,0,0,0,0,4,3,3,2,3,3,3,1,1,3,1,1,1
0,0,1,0,1,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,4,4,4,4,0,4,0,0,0,0,0,3,0,7,7,7,6,6,6,0,1,0,1,1,0,0,10,0,0,2,3,23,0,0,5,1,5,5,3,3,3,3,3,3,3,3,3,3,3
0,0,3,0,1,2,4,4,2,0,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1,0,2,1,1,1,10,0,0,2,7,15,0,0,4,0,4,2,3,2,5,5,2,1,2,4,2,3,2
0,0,1,1,0,4,1,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,2,3,4,5,3,2,1,2,5,1,1,5,0,6,6,5,4,7,1,0,2,1,1,0,0,1,2,0,2,2,35,1,0,4,2,4,4,2,1,2,2,2,1,2,2,2,1,1
0,0,1,1,1,3,3,0,2,1,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,7,0,0,2,3,17,1,1,4,3,4,5,3,3,2,2,3,2,4,2,2,2,3
0,0,1,0,8,3,4,4,2,2,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,4,3,4,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,2,4,22,0,0,3,0,4,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,4,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,2,6,23,2,1,1,2,4,4,4,4,4,4,4,1,2,5,1,2,1
0,0,2,1,4,2,4,0,2,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,4,3,3,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,3,2,3,22,0,0,4,0,4,3,1,3,1,1,2,1,1,2,1,1,1
0,0,4,1,4,2,4,0,2,1,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0,2,3,2,1,1,2,0,4,3,3,3,3,3,3,3,3,3,3,3,3
0,0,5,1,7,0,5,6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,4,13,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
0,0,1,1,1,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,5,2,0,1,0,0,0,0,1,0,0,2,3,1,0,0,4,0,4,2,2,1,3,3,1,2,1,3,1,2,2
0,0,2,1,4,2,4,6,1,2,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,2,4,19,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,4,4,1,3,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,0,3,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,3,2,4,21,1,0,3,1,4,4,4,4,4,4,4,4,4,4,2,4,4
0,0,2,1,4,3,4,4,1,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,4,4,4,4,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,36,0,0,4,0,3,4,2,3,2,2,2,2,2,2,1,2,2
0,0,1,0,4,4,1,0,0,3,0,1,4,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2,6,10,0,0,1,1,3,3,2,3,2,2,5,1,1,4,1,3,3
0,2,3,0,3,3,2,0,1,2,1,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,5,0,0,0,0,2,2,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,6,2,0,2,2,21,3,1,4,1,5,3,2,4,3,2,2,2,2,2,2,2,2
0,3,3,0,4,3,4,0,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,11,1,1,0,1,0,4,2,2,2,2,2,2,2,4,2,2,2
0,0,4,1,1,4,4,6,1,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,3,4,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,2,5,27,0,0,0,0,2,3,2,2,2,2,2,2,2,2,2,2,2
0,0,4,1,3,2,4,4,3,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,4,21,0,0,1,0,1,5,3,2,1,1,2,1,1,1,1,1,1
0,0,4,1,4,4,4,6,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,4,4,0,0,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,16,4,0,4,4,4,5,2,2,4,2,2,5,5,1,5,4,2
0,0,3,0,4,2,4,5,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,7,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,5,0,0,2,4,19,0,0,4,3,4,2,5,5,2,2,2,2,2,3,3,2,3
0,0,1,0,4,1,4,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,3,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,2,4,22,0,0,4,0,3,2,2,4,2,1,1,2,1,3,1,1,2
0,0,2,0,4,2,4,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,4,0,6,1,0,1,0,0,0,0,1,0,3,2,6,10,0,0,0,2,4,5,2,2,2,2,2,2,2,2,2,2,2
0,2,5,1,3,4,4,0,2,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,3,0,0,2,2,20,1,0,4,3,4,4,4,4,3,3,4,3,5,5,3,3,3
0,0,3,0,1,1,4,3,1,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,4,4,1,0,0,1,1,5,3,2,3,3,3,2,2,4,2,2,2
0,0,3,1,1,3,4,0,0,2,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,2,3,1,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,1,0,5,1,1,2,3,19,0,0,0,0,5,3,3,3,3,3,3,3,3,3,3,3,3
0,0,1,1,4,6,1,0,2,2,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,4,3,2,3,0,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,5,1,1,2,4,18,0,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
